삭제,bsn_tp,crp_cls,crp_nm,crp_cd,rpt_nm,rcp_no,flr_nm,rcp_dt
,E003,Y,삼양통상,A002170,영업양수ㆍ도종료보고서,20060817000100,삼양통상,20060817
1,E003,E,예일바이오텍,A00220446,자산양수ㆍ도종료보고서,20060809000052,예일바이오텍,20060809
1,E003,E,예일바이오텍,A00220446,자산양수ㆍ도종료보고서,20061227000271,예일바이오텍,20061227
1,E003,E,예일바이오텍,A00220446,자산양수ㆍ도종료보고서,20061229000076,예일바이오텍,20061229
1,E003,E,예일바이오텍,A00220446,자산양수ㆍ도종료보고서,20070330001519,예일바이오텍,20070330
1,E003,E,에이스디지텍,A00221320,자산양수ㆍ도종료보고서,20051230000321,에이스디지텍,20051230
1,E003,E,에임하이글로벌,A00222806,자산양수ㆍ도종료보고서,20070426000612,에임하이글로벌,20070426
1,E003,E,에임하이글로벌,A00222806,자산양수ㆍ도종료보고서,20070628000221,에임하이글로벌,20070628
1,E003,E,쓰리디넷,A00223346,자산양수ㆍ도종료보고서,20050728000279,쓰리디넷,20050729
1,E003,E,쓰리디넷,A00223346,자산양수ㆍ도종료보고서,20051230000409,쓰리디넷,20051230
1,E003,E,쓰리디넷,A00223346,[기재정정]자산양수ㆍ도종료보고서,20070413001003,쓰리디넷,20070413
1,E003,E,쓰리디넷,A00223346,자산양수ㆍ도종료보고서,20080305000347,쓰리디넷,20080305
1,E003,E,쓰리디넷,A00223346,자산양수ㆍ도종료보고서,20081230000371,쓰리디넷,20081230
1,E003,E,쓰리디넷,A00223346,합병등종료보고서(자산양수도),20100111000097,쓰리디넷,20100111
1,E003,E,퓨쳐인포넷,A00225210,자산양수ㆍ도종료보고서,20070629000384,퓨쳐인포넷,20070629
1,E003,E,퓨쳐인포넷,A00225210,[기재정정]자산양수ㆍ도종료보고서,20080711000277,퓨쳐인포넷,20080711
1,E003,E,디패션,A00228916,자산양수ㆍ도종료보고서,20050217000048,디패션,20050217
1,E003,E,터보테크,A00229818,합병등종료보고서(자산양수도),20140902000372,터보테크,20140902
1,E003,E,핸디소프트,A00231521,자산양수ㆍ도종료보고서,20060213000235,핸디소프트,20060213
1,E003,E,씨그널엔터테인먼트그룹,A00232496,합병등종료보고서(자산양수도),20131231000149,씨그널엔터테인먼트그룹,20131231
1,E003,E,씨그널엔터테인먼트그룹,A00232496,합병등종료보고서(자산양수도),20150417000242,씨그널엔터테인먼트그룹,20150417
1,E003,E,제이엠피,A00234449,자산양수ㆍ도종료보고서,20051021000004,제이엠피,20051021
1,E003,E,제이엠피,A00234449,자산양수ㆍ도종료보고서,20051219000197,제이엠피,20051219
1,E003,E,제이엠피,A00234449,자산양수ㆍ도종료보고서,20060823000026,제이엠피,20060823
1,E003,E,제이엠피,A00234449,자산양수ㆍ도종료보고서,20060830000197,제이엠피,20060830
1,E003,E,씨엔씨엔터프라이즈,A00234555,자산양수ㆍ도종료보고서,20070302000089,씨엔씨엔터프라이즈,20070302
1,E003,E,세종투자,A00234865,합병등종료보고서(자산양수도),20140311000442,세종투자,20140311
1,E003,E,세종투자,A00234865,합병등종료보고서(영업양수도),20150331004332,세종투자,20150331
1,E003,E,세종투자,A00234865,합병등종료보고서(자산양수도),20160909000303,세종투자,20160909
1,E003,E,엠엔에프씨,A00236368,자산양수ㆍ도종료보고서,20070316000335,엠엔에프씨,20070316
1,E003,E,헤쎄나,A00237260,자산양수ㆍ도종료보고서,20051230000319,헤쎄나,20051230
1,E003,E,헤쎄나,A00237260,자산양수ㆍ도종료보고서,20070824000067,헤쎄나,20070824
1,E003,E,헤쎄나,A00237260,자산양수ㆍ도종료보고서,20071116000194,헤쎄나,20071116
1,E003,E,헤쎄나,A00237260,자산양수ㆍ도종료보고서,20081120000100,헤쎄나,20081120
1,E003,E,헤쎄나,A00237260,자산양수ㆍ도종료보고서,20081120000103,헤쎄나,20081120
1,E003,E,선우중공업,A00238913,자산양수ㆍ도종료보고서,20090205000145,선우중공업,20090206
,E003,Y,한독,A002390,합병등종료보고서(영업양수도),20140307000438,한독,20140307
1,E003,E,지앤에스티,A00240088,자산양수ㆍ도종료보고서,20060713000037,지앤에스티,20060713
1,E003,E,지앤에스티,A00240088,자산양수ㆍ도종료보고서,20060816000078,지앤에스티,20060816
1,E003,E,지앤에스티,A00240088,자산양수ㆍ도종료보고서,20080723000054,지앤에스티,20080723
,E003,Y,범양건영,A002410,합병등종료보고서(자산양수도),20151216000136,범양건영,20151216
1,E003,E,씨엘인터내셔널,A00241236,자산양수ㆍ도종료보고서,20050512001020,씨엘인터내셔널,20050512
1,E003,E,씨엘인터내셔널,A00241236,영업양수ㆍ도종료보고서,20070724000042,씨엘인터내셔널,20070724
1,E003,E,씨엘인터내셔널,A00241236,합병등종료보고서(자산양수도),20170929000800,씨엘인터내셔널,20170929
1,E003,E,케이알,A00242439,자산양수ㆍ도종료보고서,20060216000263,케이알,20060216
1,E003,E,케이알,A00242439,자산양수ㆍ도종료보고서,20060306000570,케이알,20060306
1,E003,E,케이알,A00242439,자산양수ㆍ도종료보고서,20060329000628,케이알,20060329
1,E003,E,케이알,A00242439,자산양수ㆍ도종료보고서,20080918000086,케이알,20080918
1,E003,E,지노시스템,A00244589,자산양수ㆍ도종료보고서,20051124000244,지노시스템,20051124
1,E003,E,지노시스템,A00244589,자산양수ㆍ도종료보고서,20060227000409,지노시스템,20060227
1,E003,E,지노시스템,A00244589,자산양수ㆍ도종료보고서,20060504000950,지노시스템,20060504
1,E003,E,지노시스템,A00244589,합병등종료보고서(자산양수도),20091116001038,지노시스템,20091116
1,E003,E,티브로드도봉강북방송,A00244729,자산양수ㆍ도종료보고서,20081107000063,티브로드도봉강북방송,20081107
1,E003,E,룩소네이트,A00244862,자산양수ㆍ도종료보고서,20051111000597,룩소네이트,20051112
1,E003,E,룩소네이트,A00244862,자산양수ㆍ도종료보고서,20060810000099,룩소네이트,20060810
1,E003,E,룩소네이트,A00244862,자산양수ㆍ도종료보고서,20071008000219,룩소네이트,20071008
1,E003,E,룩소네이트,A00244862,자산양수ㆍ도종료보고서,20071008000218,룩소네이트,20071008
1,E003,E,룩소네이트,A00244862,자산양수ㆍ도종료보고서,20081212000352,룩소네이트,20081215
,E003,Y,삼익악기,A002450,합병등종료보고서(자산양수도),20170201000355,삼익악기,20170201
1,E003,E,폴리플러스,A00245296,합병등종료보고서(자산양수도),20090630000104,폴리플러스,20090630
,E003,Y,화성산업,A002460,합병등종료보고서(영업양수도),20100708000240,화성산업,20100708
1,E003,E,제이에스,A00246189,자산양수ㆍ도종료보고서,20061229000296,제이에스,20061229
1,E003,E,제이에스,A00246189,합병등종료보고서(자산양수도),20091014000084,제이에스,20091014
1,E003,E,태창파로스,A00246347,자산양수ㆍ도종료보고서,20070620000400,태창파로스,20070620
1,E003,E,태창파로스,A00246347,자산양수ㆍ도종료보고서,20080801000231,태창파로스,20080801
1,E003,E,태창파로스,A00246347,합병등종료보고서(자산양수도),20090924000221,태창파로스,20090924
1,E003,E,태창파로스,A00246347,합병등종료보고서(자산양수도),20120430001395,태창파로스,20120430
1,E003,E,태창파로스,A00246347,합병등종료보고서(자산양수도),20130814001289,태창파로스,20130814
1,E003,E,메카포럼,A00246383,자산양수ㆍ도종료보고서,20050826000051,메카포럼,20050826
1,E003,E,메카포럼,A00246383,자산양수ㆍ도종료보고서,20090227001422,메카포럼,20090227
1,E003,E,메카포럼,A00246383,합병등종료보고서(자산양수도),20090626000377,메카포럼,20090626
1,E003,E,메카포럼,A00246383,합병등종료보고서(자산양수도),20100416000006,메카포럼,20100416
1,E003,E,와이즈파워,A00248123,자산양수ㆍ도종료보고서,20080703000228,와이즈파워,20080703
1,E003,E,와이즈파워,A00248123,합병등종료보고서(자산양수도),20090427000730,와이즈파워,20090428
1,E003,E,와이즈파워,A00248123,합병등종료보고서(자산양수도),20140415000446,와이즈파워,20140415
1,E003,E,와이즈파워,A00248123,합병등종료보고서(영업양수도),20140519000233,와이즈파워,20140519
,E003,E,씨제이인터넷,A00248691,자산양수ㆍ도종료보고서,20050331002337,씨제이인터넷,20050331
1,E003,E,에듀아크,A00250775,자산양수ㆍ도종료보고서,20060816000092,에듀아크,20060816
1,E003,E,에듀아크,A00250775,자산양수ㆍ도종료보고서,20080613000001,에듀아크,20080613
1,E003,E,글로웍스,A00251190,합병등종료보고서(자산양수도),20091211000201,글로웍스,20091211
1,E003,E,트라이써클,A00251482,자산양수ㆍ도종료보고서,20090629000553,트라이써클,20090629
1,E003,E,트라이써클,A00251482,합병등종료보고서(자산양수도),20090729000217,트라이써클,20090729
1,E003,E,나노하이텍,A00252375,자산양수ㆍ도종료보고서,20081229000007,나노하이텍,20081229
1,E003,E,예당컴퍼니,A00252393,합병등종료보고서(자산양수도),20090401001430,예당컴퍼니,20090401
1,E003,E,예당컴퍼니,A00252393,합병등종료보고서(자산양수도),20111229000316,예당컴퍼니,20111229
1,E003,E,엠트론스토리지테크놀로지,A00252588,[기재정정]자산양수ㆍ도종료보고서,20060721000200,엠트론스토리지테크놀로지,20060721
1,E003,E,엠트론스토리지테크놀로지,A00252588,자산양수ㆍ도종료보고서,20060911000194,엠트론스토리지테크놀로지,20060911
1,E003,E,엠트론스토리지테크놀로지,A00252588,자산양수ㆍ도종료보고서,20061030000249,엠트론스토리지테크놀로지,20061031
1,E003,E,씨앤케이인터내셔널,A00252755,영업양수ㆍ도종료보고서,20050808000064,씨앤케이인터내셔널,20050808
1,E003,E,씨앤케이인터내셔널,A00252755,자산양수ㆍ도종료보고서,20080102000048,씨앤케이인터내셔널,20080102
1,E003,E,씨앤케이인터내셔널,A00252755,합병등종료보고서(자산양수도),20090306000077,씨앤케이인터내셔널,20090306
1,E003,E,씨앤케이인터내셔널,A00252755,합병등종료보고서(자산양수도),20091030000392,씨앤케이인터내셔널,20091030
1,E003,E,지디코프,A00254009,자산양수ㆍ도종료보고서,20050824000183,지디코프,20050825
1,E003,E,지디코프,A00254009,자산양수ㆍ도종료보고서,20050829000064,지디코프,20050829
1,E003,E,지디코프,A00254009,자산양수ㆍ도종료보고서,20050829000065,지디코프,20050829
1,E003,E,지디코프,A00254009,자산양수ㆍ도종료보고서,20051019000219,지디코프,20051020
1,E003,E,지디코프,A00254009,영업양수ㆍ도종료보고서,20051219000046,지디코프,20051219
1,E003,E,지디코프,A00254009,자산양수ㆍ도종료보고서,20060630000182,지디코프,20060630
1,E003,E,지디코프,A00254009,자산양수ㆍ도종료보고서,20070403000835,지디코프,20070403
1,E003,E,현대에이치씨엔동작방송,A00255071,자산양수ㆍ도종료보고서,20071130000279,현대에이치씨엔동작방송,20071130
1,E003,E,현대에이치씨엔동작방송,A00255071,자산양수ㆍ도종료보고서,20071227000300,현대에이치씨엔동작방송,20071227
1,E003,E,써니트렌드,A00255309,자산양수ㆍ도종료보고서,20080902000187,써니트렌드,20080902
1,E003,E,태산엘시디,A00255840,[기재정정]자산양수ㆍ도종료보고서,20080627000121,태산엘시디,20080627
1,E003,E,유씨아이콜스,A00257051,자산양수ㆍ도종료보고서,20070227000415,유씨아이콜스,20070228
1,E003,E,유씨아이콜스,A00257051,자산양수ㆍ도종료보고서,20070403000331,유씨아이콜스,20070403
1,E003,E,유씨아이콜스,A00257051,자산양수ㆍ도종료보고서,20070427000636,유씨아이콜스,20070427
1,E003,E,유씨아이콜스,A00257051,자산양수ㆍ도종료보고서,20070625000056,유씨아이콜스,20070625
1,E003,E,블루스톤디앤아이,A00257194,자산양수ㆍ도종료보고서,20051109000311,블루스톤디앤아이,20051110
1,E003,E,블루스톤디앤아이,A00257194,영업양수ㆍ도종료보고서,20051116000294,블루스톤디앤아이,20051117
1,E003,E,블루스톤디앤아이,A00257194,자산양수ㆍ도종료보고서,20061222000271,블루스톤디앤아이,20061222
1,E003,E,블루스톤디앤아이,A00257194,자산양수ㆍ도종료보고서,20070822000239,블루스톤디앤아이,20070822
1,E003,E,블루스톤디앤아이,A00257194,자산양수ㆍ도종료보고서,20080521000218,블루스톤디앤아이,20080521
1,E003,E,블루스톤디앤아이,A00257194,자산양수ㆍ도종료보고서,20080820000047,블루스톤디앤아이,20080820
1,E003,E,블루스톤디앤아이,A00257194,합병등종료보고서(자산양수도),20090707000363,블루스톤디앤아이,20090707
1,E003,E,이루넷,A00257529,자산양수ㆍ도종료보고서,20050415000227,이루넷,20050415
1,E003,E,세계투어,A00258944,자산양수ㆍ도종료보고서,20070223000234,세계투어,20070223
1,E003,E,세계투어,A00258944,합병등종료보고서(자산양수도),20100707000219,세계투어,20100707
1,E003,E,지아이바이오,A00259439,자산양수ㆍ도종료보고서,20060331002142,지아이바이오,20060331
1,E003,E,지아이바이오,A00259439,자산양수ㆍ도종료보고서,20060705000176,지아이바이오,20060705
1,E003,E,지아이바이오,A00259439,자산양수ㆍ도종료보고서,20080115000054,지아이바이오,20080115
1,E003,E,지아이바이오,A00259439,합병등종료보고서(자산양수도),20110113000316,지아이바이오,20110113
1,E003,E,지아이바이오,A00259439,[기재정정]합병등종료보고서(자산양수도),20130318000379,지아이바이오,20130318
1,E003,E,네스테크,A00259536,자산양수ㆍ도종료보고서,20070831000031,네스테크,20070831
1,E003,E,플러스프로핏,A00259606,자산양수ㆍ도종료보고서,20050826000286,플러스프로핏,20050827
1,E003,E,플러스프로핏,A00259606,자산양수ㆍ도종료보고서,20080116000170,플러스프로핏,20080116
1,E003,E,플러스프로핏,A00259606,자산양수ㆍ도종료보고서,20080714000240,플러스프로핏,20080714
1,E003,E,플러스프로핏,A00259606,합병등종료보고서(자산양수도),20090408001531,플러스프로핏,20090409
1,E003,E,코아정보시스템,A00259855,자산양수ㆍ도종료보고서,20070813000233,코아정보시스템,20070813
1,E003,E,코아정보시스템,A00259855,자산양수ㆍ도종료보고서,20070830000084,코아정보시스템,20070830
1,E003,E,코아정보시스템,A00259855,자산양수ㆍ도종료보고서,20071109000125,코아정보시스템,20071109
